TSPAN6	0.0
TNMD	0.0
DPM1	12.7925886936394
SCYL3	0.0
C1orf112	0.88224749611306
FGR	18.9683211664308
CFH	0.0
FUCA2	0.0
GCLC	0.0
NFYA	1.32337124416959
STPG1	0.0
NIPAL3	24.7029298911657
LAS1L	14.115959937809
ENPP4	0.0
SEMA3F	0.0
CFTR	0.0
ANKIB1	7.49910371696101
CYP51A1	18.5933659805827
KRIT1	3.97011373250877
RAD52	0.44112374805653
MYH16	0.0
BAD	13.6748361897524
LAP3	29.114167371731
CD99	67.0508097045926
HS3ST1	0.0
AOC1	0.0
WNT16	0.0
HECW1	0.0
MAD1L1	13.6748361897524
LASP1	57.4607794218436
SNX11	3.52898998445224
TMEM176A	0.0
M6PR	90.9994179865816
KLHL13	0.0
CYP26B1	0.0
ICA1	36.613271088692
DBNDD1	0.0
ALS2	1.32337124416959
CASP10	7.94463870249811
CFLAR	114.745109344465
TFPI	0.445534985537095
NDUFAF7	0.0
RBM5	14.5570836858655
MTMR7	0.0
SLC7A2	0.0
ARF5	62.6395722240273
SARM1	0.44112374805653
POLDIP2	47.6413647901052
PLXND1	0.0
AK2	43.2301273095399
CD38	66.1729734459601
FKBP4	2.20561874028265
KDM1A	3.52898998445224
RBM6	24.7029298911657
CAMKK1	0.0
RECQL	13.2337124416959
VPS50	10.1458462053002
HSPB6	0.0
ARHGAP33	0.0
NDUFAB1	16.3215786780916
PDK4	1.32337124416959
SLC22A16	0.0
ZMYND10	0.0
ABCB5	0.0
ARX	0.0
SLC25A13	0.0
ST7	0.0
CDC27	17.2038261742047
SLC4A1	0.0
CALCR	0.0
HCCS	10.1458462053002
DVL2	4.4112374805653
PRSS22	0.0
UPF1	0.0
SKAP2	0.0
SLC25A5	161.883593061785
CCDC109B	72.7854184293274
HOXA11	0.0
POLR2J	18.8800964168195
DHX33	0.0
MEOX1	17.6449499222612
THSD7A	0.0
LIG3	5.69931882489037
RPAP3	19.8505686625438
ACSM3	0.0
AC004381.6	0.0
CIAPIN1	19.8505686625438
SPPL2B	15.8804549300351
FAM214B	0.0
COPZ2	0.0
PRKAR2B	0.0
MSL3	61.7573247279142
CREBBP	2.64674248833918
BZRAP1	0.0
MPO	0.0
PON1	0.0
GCFC2	14.115959937809
WDR54	28.240742350579
CROT	0.0
ABCB4	0.0
KMT2E	60.8750772318011
RHBDD2	55.1404685070662
SOX8	0.0
IBTK	29.114167371731
ZNF195	0.88224749611306
MYCBP2	35.2898998445224
FBXL3	19.8505686625438
ITGAL	105.869699533567
PDK2	12.3514649455828
ITGA3	0.44112374805653
ZFX	8.8224749611306
LAMP2	6.61685622084795
ITGA2B	0.0
ASB4	0.0
GDE1	32.6431573561832
C19orf60	13.273413579021
CRLF1	0.0
OSBPL7	0.88224749611306
TMEM98	0.44112374805653
YBX2	0.0
KRT33A	0.0
MAP3K14	2.41294690186922
ABCC8	0.0
CACNG3	0.0
TMEM132A	0.0
AP2B1	119.103411975263
TAC1	0.0
ZNF263	0.0
CX3CL1	0.352898998445224
SPATA20	0.0
CACNA1G	0.0
TNFRSF12A	0.0
DLX6	0.0
MAP3K9	0.0
RALA	18.0860736703177
BAIAP2L1	0.0
KDM7A	0.44112374805653
ETV1	0.0
AGK	7.94022746501754
ALDH3B1	0.0
TTC22	0.0
PHTF2	14.115959937809
CCL26	0.0
FARP2	2.20561874028265
USH1C	0.0
GGCT	0.88224749611306
DBF4	10.1458462053002
TBXA2R	2.38206823950526
IFRD1	13.6748361897524
LGALS14	2.20561874028265
COX10	19.8505686625438
GTF2IRD1	0.820490171385146
PAF1	61.3162009798577
VPS41	23.3530912221127
ARHGAP44	0.0
ELAC2	26.0263011353353
SCIN	0.0
ARSD	0.0
PNPLA4	0.88224749611306
MYH13	0.0
ADIPOR2	0.0
CDKL3	0.0
UPP2	0.0
PRSS21	0.0
MARK4	1.32337124416959
PROM1	0.0
CCDC124	4.85236122862183
CEACAM21	0.0
PAFAH1B1	22.497311150883
NOS2	0.0
DNAH9	0.0
KIAA0100	2.64674248833918
SLC13A2	0.0
GAS7	0.0
TRAPPC6A	16.7627024261481
MATK	0.0
CEACAM7	0.0
CD79B	14.998207433922
SCN4A	0.0
ST7L	1.76449499222612
TKTL1	0.0
PAX6	0.0
RPUSD1	12.3514649455828
RHBDF1	0.0
LUC7L	0.0
CACNA2D2	0.0
BAIAP3	0.0
TSR3	0.0
PIGQ	0.0
CRAMP1	2.25855359004943
TEAD3	0.0
SELE	0.0
DNAJC11	2.61586382597522
FMO3	0.0
MYLIP	10.5869699533567
NOX1	0.0
E2F2	3.52898998445224
PSMB1	69.2564284448752
SYN1	0.0
JARID2	6.17573247279142
CDKL5	1.52187693079503
CAMK1G	0.0
CDK11A	1.84830850435686
NADK	0.0
TFAP2B	0.0
TFAP2D	0.0
DLEC1	0.44112374805653
CYTH3	0.0
ADAM22	0.0
SYPL1	48.5236122862183
CYB561	0.0
SPAG9	7.12414853111296
CELSR3	14.5570836858655
AASS	0.0
PLEKHG6	0.0
SS18L2	32.6431573561832
MPND	3.52898998445224
MGST1	0.0
CRY1	1.76449499222612
PGLYRP1	0.0
NFIX	0.0
ST3GAL1	26.0263011353353
MMP25	0.0
IL32	369.220577123316
PKD1	9.26359870918713
MAPK8IP2	0.0
MED24	3.52898998445224
RHOBTB2	0.0
HEATR5B	14.998207433922
SEC62	14.9232163967524
RPS20	643.727474301414
CSDE1	190.565459160421
UBE3C	2.53646155132505
REV3L	17.0317879124626
TENM1	0.0
PAX7	0.0
MASP2	0.0
IYD	0.0
FAM76A	0.0
TRAF3IP3	79.8433983982319
POMT2	0.0
VTA1	40.5833848212008
MLXIPL	1.00135090808832
BAZ1B	3.08786623639571
RANBP9	0.44112374805653
ETV7	4.85236122862183
SPRTN	0.0
METTL13	2.20561874028265
DYRK4	0.0
ZNF207	119.650405422853
UQCRC1	79.4022746501754
STARD3NL	0.0
CD9	0.0
HHATL	0.0
NCAPD2	1.79537365459008
IFFO1	5.67285140000697
GIPR	0.0
PHF7	10.5869699533567
SEMA3G	0.0
NISCH	7.94022746501754
STAB1	0.0
FUZ	0.44112374805653
SLC6A13	0.0
IDS	76.1070802521931
PRSS3	0.0
ZNF200	17.2038261742047
CD4	411.127333188686
LRRC23	0.0
BTK	0.0
HFE	0.0
SCMH1	1.76449499222612
FYN	72.7854184293274
HIVEP2	63.9629434681968
FMO1	0.0
TCEB3	6.17573247279142
LYPLA2	31.7609098600702
CLCN6	0.494058597823314
MRC2	0.0
NME1-NME2	5.64638397512358
SLC6A7	0.0
TSPAN9	0.0
BTBD7	7.93581622753697
APBA3	23.3795586469961
MKS1	16.7627024261481
ABHD5	0.44112374805653
ANOS1	0.0
AKAP8L	2.64674248833918
MBTD1	3.52898998445224
UTP18	42.3478798134269
RNF216	15.9730909171269
TTC19	13.2337124416959
PTBP1	48.9647360342748
DPF1	0.0
SYT7	0.0
LARS2	0.0
PIK3C2A	0.0
PLAUR	0.0
ANLN	0.44112374805653
WIZ	2.64674248833918
RABGAP1	0.0
DCN	0.472002410420487
QPCTL	0.917537395957582
PPP5C	15.4393311819785
CEP68	32.0388178213458
MAP4K3	0.0
ZBTB32	0.0
TYROBP	4.85236122862183
TMEM159	11.9191636724874
GABRA3	0.0
BRCA1	0.0
ERCC1	6.18014371027198
CD22	2.64674248833918
SEMA3B	0.0
MBTPS2	37.495518584805
PRICKLE3	0.0
LTF	0.0
EXTL3	0.0
NR1H4	0.0
ELOVL5	40.1422610731442
ALOX5	0.0
KDM5D	0.0
CALCOCO1	1.76449499222612
UBR7	4.4112374805653
MAP4K5	0.0
EHD3	14.998207433922
PSMC4	18.5271974183743
MAN2B2	56.4638397512358
SLC7A14	0.251440536392222
CLDN11	2.2497311150883
SLC25A39	25.5851773872787
MVP	178.655117962895
NUB1	50.2881072784444
PGM3	0.0
RWDD2A	0.0
